"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17812","Native 12",22,"spillover","rp",3,306,-0.5,"spillover rp",0,306,0.5,0.5
"17813","Native 12",4,"spillover","rp",1,305,-0.5,"spillover rp",0,305,0.5,-0.5
"17817","Native 12",23,"spillover","rp",4,1037,-0.5,"spillover rp",0,1037,-0.5,0.5
"17819","Native 12",3,"spillover","rp",4,622,-0.5,"spillover rp",0,622,-0.5,0.5
"17820","Native 12",17,"spillover","rp",2,183,-0.5,"spillover rp",0,183,-0.5,-0.5
"17821","Native 12",13,"spillover","rp",2,1264,-0.5,"spillover rp",0,1264,-0.5,-0.5
"17822","Native 12",15,"spillover","rp",4,421,-0.5,"spillover rp",0,421,-0.5,0.5
"17823","Native 12",5,"spillover","rp",2,796,-0.5,"spillover rp",0,796,-0.5,-0.5
"17828","Native 12",1,"spillover","rp",2,1803,-0.5,"spillover rp",0,1803,-0.5,-0.5
"17829","Native 12",2,"spillover","rp",3,148,-0.5,"spillover rp",0,148,0.5,0.5
"17832","Native 12",20,"spillover","rp",1,303,-0.5,"spillover rp",0,303,0.5,-0.5
"17834","Native 12",24,"spillover","rp",1,382,-0.5,"spillover rp",0,382,0.5,-0.5
"17836","Native 12",6,"spillover","rp",3,299,-0.5,"spillover rp",0,299,0.5,0.5
"17837","Native 12",19,"spillover","rp",4,564,-0.5,"spillover rp",0,564,-0.5,0.5
"17838","Native 12",21,"spillover","rp",2,293,-0.5,"spillover rp",0,293,-0.5,-0.5
"17839","Native 12",12,"spillover","rp",1,364,-0.5,"spillover rp",0,364,0.5,-0.5
