"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"10145","Native 12",13,"disamb","rp",2,237,-0.5,"disamb rp",0,237,-0.5,-0.5
"10146","Native 12",15,"disamb","rp",4,145,-0.5,"disamb rp",0,145,-0.5,0.5
"10147","Native 12",5,"disamb","rp",2,181,-0.5,"disamb rp",0,181,-0.5,-0.5
"10152","Native 12",1,"disamb","rp",2,277,-0.5,"disamb rp",0,277,-0.5,-0.5
"10153","Native 12",2,"disamb","rp",3,392,-0.5,"disamb rp",0,392,0.5,0.5
"10156","Native 12",20,"disamb","rp",1,310,-0.5,"disamb rp",0,310,0.5,-0.5
"10158","Native 12",24,"disamb","rp",1,623,-0.5,"disamb rp",0,623,0.5,-0.5
"10160","Native 12",6,"disamb","rp",3,217,-0.5,"disamb rp",0,217,0.5,0.5
"10161","Native 12",19,"disamb","rp",4,216,-0.5,"disamb rp",0,216,-0.5,0.5
"10162","Native 12",21,"disamb","rp",2,372,-0.5,"disamb rp",0,372,-0.5,-0.5
"10163","Native 12",12,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
