"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15902","Native 12",13,"continuation","rp",2,192,-0.5,"continuation rp",0,192,-0.5,-0.5
"15903","Native 12",15,"continuation","rp",4,210,-0.5,"continuation rp",0,210,-0.5,0.5
"15904","Native 12",5,"continuation","rp",2,0,-0.5,"continuation rp",1,NA,-0.5,-0.5
"15909","Native 12",1,"continuation","rp",2,628,-0.5,"continuation rp",0,628,-0.5,-0.5
"15910","Native 12",2,"continuation","rp",3,246,-0.5,"continuation rp",0,246,0.5,0.5
"15913","Native 12",20,"continuation","rp",1,172,-0.5,"continuation rp",0,172,0.5,-0.5
"15915","Native 12",24,"continuation","rp",1,190,-0.5,"continuation rp",0,190,0.5,-0.5
"15917","Native 12",6,"continuation","rp",3,472,-0.5,"continuation rp",0,472,0.5,0.5
"15918","Native 12",19,"continuation","rp",4,465,-0.5,"continuation rp",0,465,-0.5,0.5
"15919","Native 12",21,"continuation","rp",2,0,-0.5,"continuation rp",1,NA,-0.5,-0.5
"15920","Native 12",12,"continuation","rp",1,222,-0.5,"continuation rp",0,222,0.5,-0.5
"15923","Native 12",16,"continuation","rp",1,161,-0.5,"continuation rp",0,161,0.5,-0.5
